account_id,english_name,dealer_code,year,month,monthly_value,yearly_value
6136DZ,Overhead Absorption %,80475,2024,4,2.04,2.71
6136DZ,Overhead Absorption %,80475,2024,5,6.9,4.19
6118DZ,Overhead Absorption %,80475,2024,5,1.4,36.1
6100DZ,Overhead Absorption %,80475,2024,5,8.29,31.92
6136DZ,Overhead Absorption %,80475,2024,6,0.38,4.57
6118DZ,Overhead Absorption %,80475,2024,6,0.67,35.43
6100DZ,Overhead Absorption %,80475,2024,6,1.05,30.87
6136DZ,Overhead Absorption %,80475,2024,7,14.91,10.34
6118DZ,Overhead Absorption %,80475,2024,7,1.67,37.1
6100DZ,Overhead Absorption %,80475,2024,7,16.57,47.44
6136DZ,Overhead Absorption %,80475,2024,8,4.54,5.8
6100DZ,Overhead Absorption %,80475,2024,8,3.88,43.56
6118DZ,Overhead Absorption %,80475,2024,8,0.66,37.76
6136DZ,Overhead Absorption %,80475,2024,9,12.29,6.49
6118DZ,Overhead Absorption %,80475,2024,9,0.92,36.84
6100DZ,Overhead Absorption %,80475,2024,9,13.22,30.34
6136DZ,Overhead Absorption %,80475,2024,10,10.61,4.12
6100DZ,Overhead Absorption %,80475,2024,10,11.06,41.4
6118DZ,Overhead Absorption %,80475,2024,10,0.44,37.28
6100DZ,Overhead Absorption %,80475,2024,11,5.72,47.12
6136DZ,Overhead Absorption %,80475,2024,11,4.77,8.89
6035DZ,Overhead Absorption %,80475,2024,11,21408,110029
6118DZ,Overhead Absorption %,80475,2024,11,0.95,38.23
6136DZ,Overhead Absorption %,80475,2024,12,11.02,2.13
6118DZ,Overhead Absorption %,80475,2024,12,0.29,37.94
6100DZ,Overhead Absorption %,80475,2024,12,11.31,35.81
500P,Owner(s),80475,2024,1,1,1
0960P,Owner(s),80475,2024,1,1,1
500P,Owner(s),80475,2024,2,1,2
0960P,Owner(s),80475,2024,2,1,2
500P,Owner(s),80475,2024,3,1,3
0960P,Owner(s),80475,2024,3,1,3
500P,Owner(s),80475,2024,4,1,4
0960P,Owner(s),80475,2024,4,1,4
500P,Owner(s),80475,2024,5,1,5
0960P,Owner(s),80475,2024,5,1,5
500P,Owner(s),80475,2024,6,1,6
0960P,Owner(s),80475,2024,6,1,6
500P,Owner(s),80475,2024,7,1,7
0960P,Owner(s),80475,2024,7,1,7
500P,Owner(s),80475,2024,8,1,8
0960P,Owner(s),80475,2024,8,1,8
500P,Owner(s),80475,2024,9,1,9
0960P,Owner(s),80475,2024,9,1,9
500P,Owner(s),80475,2024,10,1,10
0960P,Owner(s),80475,2024,10,1,10
500P,Owner(s),80475,2024,11,1,11
0960P,Owner(s),80475,2024,11,1,11
500P,Owner(s),80475,2024,12,1,12
0960P,Owner(s),80475,2024,12,1,12
5200G,P&A Repair Order Mechanical,80475,2024,1,6231,6231
5200G,P&A Repair Order Mechanical,80475,2024,2,4641,10872
5200G,P&A Repair Order Mechanical,80475,2024,3,4385,15257
5200G,P&A Repair Order Mechanical,80475,2024,4,8098,23355
5200G,P&A Repair Order Mechanical,80475,2024,5,9522,32877
5200G,P&A Repair Order Mechanical,80475,2024,6,5852,38729
5200G,P&A Repair Order Mechanical,80475,2024,7,6261,44990
5200G,P&A Repair Order Mechanical,80475,2024,8,5046,50036
5200G,P&A Repair Order Mechanical,80475,2024,9,4215,54251
5200G,P&A Repair Order Mechanical,80475,2024,10,7074,61325
5200G,P&A Repair Order Mechanical,80475,2024,11,12205,73530
5200G,P&A Repair Order Mechanical,80475,2024,12,5267,78797
M17000DD,Parts & Accessories,80475,2024,1,44552,44552
M18000DD,Parts & Accessories,80475,2024,1,21300,21300
M49000XG,Parts & Accessories,80475,2024,1,23252,23252
M17000DD,Parts & Accessories,80475,2024,2,31698,76250
M18000DD,Parts & Accessories,80475,2024,2,11894,33194
M49000XG,Parts & Accessories,80475,2024,2,19804,43056
M17000DD,Parts & Accessories,80475,2024,3,24819,101069
M18000DD,Parts & Accessories,80475,2024,3,5831,39025
M49000XG,Parts & Accessories,80475,2024,3,18988,62044
M49000XG,Parts & Accessories,80475,2024,4,18199,80243
M17000DD,Parts & Accessories,80475,2024,4,30630,131699
M18000DD,Parts & Accessories,80475,2024,4,12431,51456
M17000DD,Parts & Accessories,80475,2024,5,37235,168934
M18000DD,Parts & Accessories,80475,2024,5,15222,66678
M49000XG,Parts & Accessories,80475,2024,5,22013,102256
M17000DD,Parts & Accessories,80475,2024,6,20264,189198
M18000DD,Parts & Accessories,80475,2024,6,2601,69279
M49000XG,Parts & Accessories,80475,2024,6,17663,119919
M17000DD,Parts & Accessories,80475,2024,7,26116,215314
M18000DD,Parts & Accessories,80475,2024,7,2175,71454
M49000XG,Parts & Accessories,80475,2024,7,23941,143860
M17000DD,Parts & Accessories,80475,2024,8,20027,235341
M18000DD,Parts & Accessories,80475,2024,8,104,71558
M49000XG,Parts & Accessories,80475,2024,8,19923,163783
M17000DD,Parts & Accessories,80475,2024,9,30632,265973
M18000DD,Parts & Accessories,80475,2024,9,7249,78807
M49000XG,Parts & Accessories,80475,2024,9,23383,187166
M17000DD,Parts & Accessories,80475,2024,10,30903,296876
M18000DD,Parts & Accessories,80475,2024,10,7202,86009
M49000XG,Parts & Accessories,80475,2024,10,23701,210867
M17000DD,Parts & Accessories,80475,2024,11,29366,326242
M18000DD,Parts & Accessories,80475,2024,11,2721,83288
M49000XG,Parts & Accessories,80475,2024,11,32087,242954
M17000DD,Parts & Accessories,80475,2024,12,20961,305281
M18000DD,Parts & Accessories,80475,2024,12,84254,966
M49000XG,Parts & Accessories,80475,2024,12,63293,306247
1500D,Parts & Accessories - Mitsubishi ,80475,2024,1,174597,174597
1500D,Parts & Accessories - Mitsubishi ,80475,2024,2,177193,351790
1500D,Parts & Accessories - Mitsubishi ,80475,2024,3,178713,530503
1500D,Parts & Accessories - Mitsubishi ,80475,2024,4,179175,709678
1500D,Parts & Accessories - Mitsubishi ,80475,2024,5,184377,894055
1500D,Parts & Accessories - Mitsubishi ,80475,2024,6,191286,1085341
1500D,Parts & Accessories - Mitsubishi ,80475,2024,7,188799,1274140
1500D,Parts & Accessories - Mitsubishi ,80475,2024,8,198160,1472300
1500D,Parts & Accessories - Mitsubishi ,80475,2024,9,192359,1664659
1500D,Parts & Accessories - Mitsubishi ,80475,2024,10,219860,1884519
1500D,Parts & Accessories - Mitsubishi ,80475,2024,11,218439,2102958
1500D,Parts & Accessories - Mitsubishi ,80475,2024,12,216800,2319758
1510D,Parts & Accessories - Other,80475,2024,1,22545,22545
1510D,Parts & Accessories - Other,80475,2024,2,22545,45090
1510D,Parts & Accessories - Other,80475,2024,3,22545,67635
1510D,Parts & Accessories - Other,80475,2024,4,22545,90180
1510D,Parts & Accessories - Other,80475,2024,5,22545,112725
1510D,Parts & Accessories - Other,80475,2024,6,22545,135270
1510D,Parts & Accessories - Other,80475,2024,7,22545,157815
1510D,Parts & Accessories - Other,80475,2024,8,22545,180360
1510D,Parts & Accessories - Other,80475,2024,9,22545,202905
1510D,Parts & Accessories - Other,80475,2024,10,22545,225450
1510D,Parts & Accessories - Other,80475,2024,11,22545,247995
1510D,Parts & Accessories - Other,80475,2024,12,22545,270540
1505D,Parts & Accessories - Tires,80475,2024,1,100915,100915
1505D,Parts & Accessories - Tires,80475,2024,2,107290,208205
1505D,Parts & Accessories - Tires,80475,2024,3,114974,323179
1505D,Parts & Accessories - Tires,80475,2024,4,122407,445586
1505D,Parts & Accessories - Tires,80475,2024,5,128657,574243
1505D,Parts & Accessories - Tires,80475,2024,6,135147,709390
1505D,Parts & Accessories - Tires,80475,2024,7,136258,845648
1505D,Parts & Accessories - Tires,80475,2024,8,132117,977765
1505D,Parts & Accessories - Tires,80475,2024,9,131849,1109614
1505D,Parts & Accessories - Tires,80475,2024,10,132924,1242538
1505D,Parts & Accessories - Tires,80475,2024,11,136606,1379144
1505D,Parts & Accessories - Tires,80475,2024,12,140134,1519278
2210D,Payroll Payable,80475,2024,1,9363,9363
2210D,Payroll Payable,80475,2024,2,19789,10426
2210D,Payroll Payable,80475,2024,3,7174,3252
2210D,Payroll Payable,80475,2024,4,10858,7606
2210D,Payroll Payable,80475,2024,5,53317,45711
2210D,Payroll Payable,80475,2024,6,54485,100196
2210D,Payroll Payable,80475,2024,7,60245,160441
2210D,Payroll Payable,80475,2024,8,50932,211373
2210D,Payroll Payable,80475,2024,9,60100,271473
2210D,Payroll Payable,80475,2024,10,44549,316022
2210D,Payroll Payable,80475,2024,11,89877,405899
2210D,Payroll Payable,80475,2024,12,41006,446905
8130D,Payroll Taxes,80475,2024,1,10927,10927
8131D,Payroll Taxes,80475,2024,1,3824,3824
8132D,Payroll Taxes,80475,2024,1,1639,1639
8130D,Payroll Taxes,80475,2024,2,13713,24640
8131D,Payroll Taxes,80475,2024,2,4800,8624
8132D,Payroll Taxes,80475,2024,2,2057,3696
8130D,Payroll Taxes,80475,2024,3,10427,35067
8131D,Payroll Taxes,80475,2024,3,3649,12273
8132D,Payroll Taxes,80475,2024,3,1564,5260
8130D,Payroll Taxes,80475,2024,4,12072,47139
8131D,Payroll Taxes,80475,2024,4,4225,16498
8132D,Payroll Taxes,80475,2024,4,1811,7071
8130D,Payroll Taxes,80475,2024,5,19238,66377
8131D,Payroll Taxes,80475,2024,5,6733,23231
8132D,Payroll Taxes,80475,2024,5,2886,9957
8130D,Payroll Taxes,80475,2024,6,9936,76313
8131D,Payroll Taxes,80475,2024,6,3478,26709
8132D,Payroll Taxes,80475,2024,6,1490,11447
8130D,Payroll Taxes,80475,2024,7,12074,88387
8131D,Payroll Taxes,80475,2024,7,4226,30935
8132D,Payroll Taxes,80475,2024,7,1811,13258
8130D,Payroll Taxes,80475,2024,8,5600,93987
8131D,Payroll Taxes,80475,2024,8,1960,32895
8132D,Payroll Taxes,80475,2024,8,840,14098
8130D,Payroll Taxes,80475,2024,9,10573,104560
8131D,Payroll Taxes,80475,2024,9,3812,36707
8132D,Payroll Taxes,80475,2024,9,1560,15658
8130D,Payroll Taxes,80475,2024,10,6018,110578
8131D,Payroll Taxes,80475,2024,10,2106,38813
8132D,Payroll Taxes,80475,2024,10,903,16561
8130D,Payroll Taxes,80475,2024,11,10705,121283
8131D,Payroll Taxes,80475,2024,11,3746,42559
8132D,Payroll Taxes,80475,2024,11,1606,18167
8130D,Payroll Taxes,80475,2024,12,8228,129511
8131D,Payroll Taxes,80475,2024,12,2880,45439
8132D,Payroll Taxes,80475,2024,12,1234,19401
8133D,Payroll Taxes ,80475,2024,1,3825,3825
8134D,Payroll Taxes ,80475,2024,1,1639,1639
8134D,Payroll Taxes ,80475,2024,2,2057,3696
8133D,Payroll Taxes ,80475,2024,2,4799,8624
8133D,Payroll Taxes ,80475,2024,3,3650,12274
8134D,Payroll Taxes ,80475,2024,3,1564,5260
8133D,Payroll Taxes ,80475,2024,4,4225,16499
8134D,Payroll Taxes ,80475,2024,4,1811,7071
8133D,Payroll Taxes ,80475,2024,5,6733,23232
8134D,Payroll Taxes ,80475,2024,5,2886,9957
8133D,Payroll Taxes ,80475,2024,6,3478,26710
8134D,Payroll Taxes ,80475,2024,6,1490,11447
8133D,Payroll Taxes ,80475,2024,7,4226,30936
8134D,Payroll Taxes ,80475,2024,7,1811,13258
8133D,Payroll Taxes ,80475,2024,8,1960,32896
8134D,Payroll Taxes ,80475,2024,8,840,14098
8133D,Payroll Taxes ,80475,2024,9,3641,36537
8134D,Payroll Taxes ,80475,2024,9,1560,15658
8133D,Payroll Taxes ,80475,2024,10,2106,38643
8134D,Payroll Taxes ,80475,2024,10,903,16561
8133D,Payroll Taxes ,80475,2024,11,3747,42390
8134D,Payroll Taxes ,80475,2024,11,1606,18167
8133D,Payroll Taxes ,80475,2024,12,2880,45270
8134D,Payroll Taxes ,80475,2024,12,1234,19401
10011002D,Petty Cash Fund / Cash On Hand,80475,2024,1,700,700
10011002D,Petty Cash Fund / Cash On Hand,80475,2024,2,700,1400
10011002D,Petty Cash Fund / Cash On Hand,80475,2024,3,700,2100
10011002D,Petty Cash Fund / Cash On Hand,80475,2024,4,700,2800
10011002D,Petty Cash Fund / Cash On Hand,80475,2024,5,700,3500
10011002D,Petty Cash Fund / Cash On Hand,80475,2024,6,700,4200
10011002D,Petty Cash Fund / Cash On Hand,80475,2024,7,700,4900
10011002D,Petty Cash Fund / Cash On Hand,80475,2024,8,700,5600
10011002D,Petty Cash Fund / Cash On Hand,80475,2024,9,700,6300
10011002D,Petty Cash Fund / Cash On Hand,80475,2024,10,700,7000
10011002D,Petty Cash Fund / Cash On Hand,80475,2024,11,700,7700
10011002D,Petty Cash Fund / Cash On Hand,80475,2024,12,700,8400
8320D,Postage,80475,2024,1,92,92
8323D,Postage,80475,2024,1,32,32
8321D,Postage,80475,2024,1,32,32
8322D,Postage,80475,2024,1,14,14
8324D,Postage,80475,2024,1,14,14
8320D,Postage,80475,2024,2,92,184
8323D,Postage,80475,2024,2,32,64
8321D,Postage,80475,2024,2,32,64
8322D,Postage,80475,2024,2,14,28
8324D,Postage,80475,2024,2,14,28
8320D,Postage,80475,2024,3,0,184
8323D,Postage,80475,2024,3,0,64
8321D,Postage,80475,2024,3,0,64
8322D,Postage,80475,2024,3,0,28
8324D,Postage,80475,2024,3,0,28
8321D,Postage,80475,2024,4,33,97
8322D,Postage,80475,2024,4,13,41
8324D,Postage,80475,2024,4,13,41
8320D,Postage,80475,2024,4,92,276
8323D,Postage,80475,2024,4,33,97
8320D,Postage,80475,2024,5,0,276
8323D,Postage,80475,2024,5,0,97
8321D,Postage,80475,2024,5,0,97
8322D,Postage,80475,2024,5,0,41
8324D,Postage,80475,2024,5,0,41
8320D,Postage,80475,2024,6,0,276
8323D,Postage,80475,2024,6,0,97
8321D,Postage,80475,2024,6,0,97
8322D,Postage,80475,2024,6,0,41
8324D,Postage,80475,2024,6,0,41
8320D,Postage,80475,2024,7,98,374
8323D,Postage,80475,2024,7,34,131
8321D,Postage,80475,2024,7,34,131
8322D,Postage,80475,2024,7,15,56
8324D,Postage,80475,2024,7,15,56
8320D,Postage,80475,2024,8,0,374
8323D,Postage,80475,2024,8,0,131
8321D,Postage,80475,2024,8,0,131
8322D,Postage,80475,2024,8,0,56
8324D,Postage,80475,2024,8,0,56
8320D,Postage,80475,2024,9,100,474
8323D,Postage,80475,2024,9,35,166
8321D,Postage,80475,2024,9,35,166
8322D,Postage,80475,2024,9,15,71
8324D,Postage,80475,2024,9,15,71
8320D,Postage,80475,2024,10,0,474
8323D,Postage,80475,2024,10,0,166
8321D,Postage,80475,2024,10,0,166
8322D,Postage,80475,2024,10,0,71
8324D,Postage,80475,2024,10,0,71
8320D,Postage,80475,2024,11,109,583
8323D,Postage,80475,2024,11,44,210
8321D,Postage,80475,2024,11,35,201
8322D,Postage,80475,2024,11,15,86
8324D,Postage,80475,2024,11,15,86
8320D,Postage,80475,2024,12,0,583
8323D,Postage,80475,2024,12,0,210
8321D,Postage,80475,2024,12,0,201
8322D,Postage,80475,2024,12,0,86
8324D,Postage,80475,2024,12,0,86
1610D,Prepaid Other,80475,2024,1,355623,355623
1610D,Prepaid Other,80475,2024,2,354295,709918
1610D,Prepaid Other,80475,2024,3,611263,1321181
1610D,Prepaid Other,80475,2024,4,609263,1930444
1610D,Prepaid Other,80475,2024,5,575465,2505909
1610D,Prepaid Other,80475,2024,6,595242,3101151
1610D,Prepaid Other,80475,2024,7,601027,3702178
1610D,Prepaid Other,80475,2024,8,624564,4326742
1610D,Prepaid Other,80475,2024,9,650900,4977642
1610D,Prepaid Other,80475,2024,10,670487,5648129
1610D,Prepaid Other,80475,2024,11,712262,6360391
1610D,Prepaid Other,80475,2024,12,631265,6991656
6157DZ,Productive / Non Productive Personnel,80475,2024,1,133.33,133.33
6157DZ,Productive / Non Productive Personnel,80475,2024,2,0,133.33
6157DZ,Productive / Non Productive Personnel,80475,2024,3,66.67,200
6157DZ,Productive / Non Productive Personnel,80475,2024,4,33.33,166.67
6157DZ,Productive / Non Productive Personnel,80475,2024,5,0,166.67
6157DZ,Productive / Non Productive Personnel,80475,2024,6,0,166.67
6157DZ,Productive / Non Productive Personnel,80475,2024,7,0,166.67
6157DZ,Productive / Non Productive Personnel,80475,2024,8,0,166.67
6157DZ,Productive / Non Productive Personnel,80475,2024,9,0,166.67
6157DZ,Productive / Non Productive Personnel,80475,2024,10,0,166.67
6157DZ,Productive / Non Productive Personnel,80475,2024,11,0,166.67
6157DZ,Productive / Non Productive Personnel,80475,2024,12,0,166.67
6109DZ,Productivity (Guide 85% +),80475,2024,1,22.44,22.44
6127DZ,Productivity (Guide 85% +),80475,2024,1,22.44,22.44
6127DZ,Productivity (Guide 85% +),80475,2024,2,22.95,45.39
6109DZ,Productivity (Guide 85% +),80475,2024,2,48.19,70.63
6127DZ,Productivity (Guide 85% +),80475,2024,3,8.39,53.78
6109DZ,Productivity (Guide 85% +),80475,2024,3,0.78,71.41
6127DZ,Productivity (Guide 85% +),80475,2024,4,5.9,59.68
6109DZ,Productivity (Guide 85% +),80475,2024,4,5.67,77.08
6127DZ,Productivity (Guide 85% +),80475,2024,5,3.5,63.18
6109DZ,Productivity (Guide 85% +),80475,2024,5,0.66,76.42
6127DZ,Productivity (Guide 85% +),80475,2024,6,2.06,61.12
6109DZ,Productivity (Guide 85% +),80475,2024,6,26.11,50.31
6109DZ,Productivity (Guide 85% +),80475,2024,7,39.18,89.49
6127DZ,Productivity (Guide 85% +),80475,2024,7,4.25,65.37
6109DZ,Productivity (Guide 85% +),80475,2024,8,16.28,73.21
6127DZ,Productivity (Guide 85% +),80475,2024,8,0.98,66.35
6109DZ,Productivity (Guide 85% +),80475,2024,9,6.02,67.19
6127DZ,Productivity (Guide 85% +),80475,2024,9,0.09,66.44
6127DZ,Productivity (Guide 85% +),80475,2024,10,1.48,67.92
6109DZ,Productivity (Guide 85% +),80475,2024,10,13.35,80.54
6127DZ,Productivity (Guide 85% +),80475,2024,11,1.86,69.78
6109DZ,Productivity (Guide 85% +),80475,2024,11,7.85,88.39
6127DZ,Productivity (Guide 85% +),80475,2024,12,0.29,70.07
6109DZ,Productivity (Guide 85% +),80475,2024,12,14.95,73.44
6024DZ,Profit or Loss (Before Income Tax),80475,2024,1,13428,13428
2570DV,Profit or Loss (Before Income Tax),80475,2024,1,13428,13428
6024DZ,Profit or Loss (Before Income Tax),80475,2024,2,14231,803
6046DZ,Profit or Loss (Before Income Tax),80475,2024,2,7115.5,7115.5
2570DV,Profit or Loss (Before Income Tax),80475,2024,2,803,12625
6024DZ,Profit or Loss (Before Income Tax),80475,2024,3,4013,3210
6046DZ,Profit or Loss (Before Income Tax),80475,2024,3,5047.17,2068.33
2570DV,Profit or Loss (Before Income Tax),80475,2024,3,3210,15835
2570DV,Profit or Loss (Before Income Tax),80475,2024,4,7851,23686
6046DZ,Profit or Loss (Before Income Tax),80475,2024,4,3997.83,1929.5
6024DZ,Profit or Loss (Before Income Tax),80475,2024,4,4641,7851
6024DZ,Profit or Loss (Before Income Tax),80475,2024,5,13059,20910
6046DZ,Profit or Loss (Before Income Tax),80475,2024,5,10061.3,11990.8
2570DV,Profit or Loss (Before Income Tax),80475,2024,5,20910,44596
6046DZ,Profit or Loss (Before Income Tax),80475,2024,6,42920.13,30929.33
6024DZ,Profit or Loss (Before Income Tax),80475,2024,6,49106,28196
2570DV,Profit or Loss (Before Income Tax),80475,2024,6,28196,16400
2570DV,Profit or Loss (Before Income Tax),80475,2024,7,14345,30745
6046DZ,Profit or Loss (Before Income Tax),80475,2024,7,40882.19,9952.86
6024DZ,Profit or Loss (Before Income Tax),80475,2024,7,42541,14345
6046DZ,Profit or Loss (Before Income Tax),80475,2024,8,21169.02,31121.88
2570DV,Profit or Loss (Before Income Tax),80475,2024,8,39960,70705
6024DZ,Profit or Loss (Before Income Tax),80475,2024,8,25615,39960
6024DZ,Profit or Loss (Before Income Tax),80475,2024,9,34650,5310
2570DV,Profit or Loss (Before Income Tax),80475,2024,9,5310,76015
6046DZ,Profit or Loss (Before Income Tax),80475,2024,9,34257.99,3136.11
6046DZ,Profit or Loss (Before Income Tax),80475,2024,10,6880.01,3743.9
2570DV,Profit or Loss (Before Income Tax),80475,2024,10,12606,88621
6024DZ,Profit or Loss (Before Income Tax),80475,2024,10,7296,12606
6046DZ,Profit or Loss (Before Income Tax),80475,2024,11,7661.46,11405.36
2570DV,Profit or Loss (Before Income Tax),80475,2024,11,21408,110029
6024DZ,Profit or Loss (Before Income Tax),80475,2024,11,8802,21408
6024DZ,Profit or Loss (Before Income Tax),80475,2024,12,10448,10960
2570DV,Profit or Loss (Before Income Tax),80475,2024,12,10960,120989
6046DZ,Profit or Loss (Before Income Tax),80475,2024,12,10527.78,877.58
8110D,Promotion,80475,2024,1,3888,3888
8111D,Promotion,80475,2024,1,3888,3888
8110D,Promotion,80475,2024,2,5370,9258
8111D,Promotion,80475,2024,2,5122,9010
8112D,Promotion,80475,2024,2,248,248
8110D,Promotion,80475,2024,3,4676,13934
8111D,Promotion,80475,2024,3,4284,13294
8112D,Promotion,80475,2024,3,392,640
8111D,Promotion,80475,2024,4,7457,20751
8112D,Promotion,80475,2024,4,169,809
8110D,Promotion,80475,2024,4,7626,21560
8110D,Promotion,80475,2024,5,5025,26585
8111D,Promotion,80475,2024,5,4329,25080
8112D,Promotion,80475,2024,5,696,1505
8110D,Promotion,80475,2024,6,2399,28984
8111D,Promotion,80475,2024,6,1849,26929
8112D,Promotion,80475,2024,6,550,2055
8110D,Promotion,80475,2024,7,3671,32655
8111D,Promotion,80475,2024,7,3251,30180
8112D,Promotion,80475,2024,7,420,2475
8110D,Promotion,80475,2024,8,5099,37754
8111D,Promotion,80475,2024,8,4541,34721
8112D,Promotion,80475,2024,8,558,3033
8110D,Promotion,80475,2024,9,3185,40939
8111D,Promotion,80475,2024,9,2801,37522
8112D,Promotion,80475,2024,9,384,3417
8110D,Promotion,80475,2024,10,6083,47022
8111D,Promotion,80475,2024,10,5797,43319
8112D,Promotion,80475,2024,10,286,3703
8110D,Promotion,80475,2024,11,7422,54444
8111D,Promotion,80475,2024,11,7238,50557
8112D,Promotion,80475,2024,11,184,3887
8110D,Promotion,80475,2024,12,6998,61442
